GEOID,POPULATION,WORK AVAILABILITY,EDUCATION,SIGNAL
15000US060375736016,102,0.607843137,0.694886878,0
15000US060375736017,375,0.715333333,0.656725404,0.37784171
15000US060375736018,142,0.767605634,0.703755187,0
15000US060375736019,357,0.509803922,0.715196721,0.140968067
15000US060375737001,159,0.592767296,0.69556719,0
15000US060375737002,183,0.650273224,0.688766234,0
15000US060375737003,378,0.646825397,0.721424802,0.370765538
15000US060375737004,418,0.665669856,0.730262009,0.414635675
15000US060375737005,138,0.626811594,0.651556886,0
15000US060375737006,199,0.629396985,0.755957031,0
15000US060375738001,483,0.786231884,0.655200846,0.480013171
15000US060375738002,367,0.615122616,0.692559441,0.279259646
15000US060375738003,251,0.607569721,0.720235507,0
15000US060375738004,294,0.707482993,0.673620458,0
15000US060375739021,496,0.681955645,0.764376307,0.493822179
15000US060375740001,306,0.641339869,0.696818182,0.326307359
15000US060375740002,184,0.664402174,0.74892916,0
15000US060375740003,291,0.664948454,0.708841099,0
15000US060375740004,317,0.622239748,0.718870056,0.327235868
15000US060375740005,391,0.678388747,0.678387097,0.356292607
15000US060375741001,317,0.720031546,0.677533557,0.418537028
15000US060375741002,414,0.637077295,0.684006586,0.301233746
15000US060375741003,233,0.655579399,0.721741835,0
15000US060375741004,316,0.643196203,0.706938484,0.34388212
15000US060375741005,271,0.698339483,0.719299553,0
15000US060375742011,256,0.747070313,0.721470085,0
15000US060375742012,278,0.723920863,0.682,0
15000US060375742013,205,0.669512195,0.684418605,0
15000US060375742014,89,0.693820225,0.687303371,0
15000US060375742021,343,0.695335277,0.669549719,0.36834574
15000US060375742022,322,0.727484472,0.662303861,0.404955916
15000US060375743001,256,0.595703125,0.625625,0
15000US060375743002,89,0.761235955,0.683009901,0
15000US060375743003,377,0.650530504,0.652990654,0.276514856
15000US060375743004,271,0.683579336,0.724228972,0
15000US060375743005,210,0.636904762,0.676919192,0
15000US060375743006,428,0.628504673,0.696761134,0.306082065
15000US060375743007,203,0.557881773,0.723385689,0
15000US060375744001,182,0.677197802,0.746017505,0
15000US060375744002,112,0.720982143,0.73509058,0
15000US060375744003,412,0.72026699,0.755079618,0.54469861
15000US060375744004,318,0.643081761,0.682387543,0.308139256
15000US060375744005,176,0.596590909,0.73782,0
15000US060375744006,155,0.664516129,0.689582463,0
15000US060375745001,500,0.7345,0.73543497,0.536405608
15000US060375745002,394,0.689720812,0.730217881,0.454126216
15000US060375745003,442,0.610859729,0.764715808,0.371887673
15000US060375745004,404,0.612623762,0.68130719,0.259835404
15000US060375746011,704,0.853338068,0.746410256,0.754350126
15000US060375746021,280,0.677678571,0.789129968,0
15000US060375747001,37,1,0.622631579,0
15000US060375748001,204,0.649509804,0.76535461,0
15000US060375748002,570,0.627192982,0.764963655,0.400370278
15000US060375748003,124,0.556451613,0.800341151,0
15000US060375749011,339,0.633480826,0.742718579,0.379464316
15000US060375749012,270,0.736111111,0.777472222,0
15000US060375749013,314,0.604299363,0.757787286,0.35115771
15000US060375749014,233,0.678111588,0.688953301,0
15000US060375749021,351,0.715811966,0.729071661,0.495190439
15000US060375749022,1001,0.852397602,0.673793706,0.613352882
15000US060375749023,1371,0.739059081,0.734076596,0.541696345
15000US060375750011,380,0.621052632,0.67969697,0.270517425
15000US060375750012,1429,0.700314906,0.727473928,0.467222183
15000US060375750021,809,0.708281829,0.704789978,0.444088553
15000US060375750022,624,0.676282051,0.685200824,0.363452471
15000US060375750023,526,0.687262357,0.733602094,0.455321389
15000US060375751011,1054,0.734345351,0.610309917,0.329192545
15000US060375751012,879,0.665813424,0.674949721,0.331923142
15000US060375751021,909,0.779152915,0.600854197,0.374192293
15000US060375751022,751,0.672436751,0.626807867,0.269078297
15000US060375751031,975,0.674615385,0.620239583,0.262173771
15000US060375751032,896,0.622488839,0.664832402,0.251875107
15000US060375751033,530,0.658962264,0.665779123,0.307896757
15000US060375752011,387,0.717700258,0.617003817,0.317132462
15000US060375752012,618,0.723705502,0.637581699,0.359020674
15000US060375752013,752,0.709441489,0.613405573,0.299905532
15000US060375752021,788,0.689086294,0.635477387,0.306039562
15000US060375752022,713,0.749298738,0.612735632,0.353841745
15000US060375752023,401,0.729426434,0.577043796,0.267777234
15000US060375753001,469,0.748933902,0.63491018,0.390743571
15000US060375753002,882,0.660147392,0.604813008,0.219024583
15000US060375753003,623,0.725120385,0.599696356,0.299177325
15000US060375754011,205,0.780487805,0.618706294,0
15000US060375754012,212,0.765330189,0.62315,0
15000US060375754013,302,0.694536424,0.572471042,0.215277264
15000US060375754014,1666,0.709633854,0.596398467,0.272988139
15000US060375754021,1515,0.704950495,0.577618497,0.236878295
15000US060375754022,306,0.674019608,0.602217742,0.233982049
15000US060375755001,12,0.75,0.582631579,0
15000US060375758011,637,0.74411303,0.606586433,0.336378924
15000US060375758012,227,0.697136564,0.628688525,0
15000US060375758021,1190,0.678781513,0.63842615,0.295798388
15000US060375758022,1055,0.682464455,0.64738255,0.314861602
15000US060375758031,470,0.736702128,0.622495164,0.352651327
15000US060375758032,532,0.667763158,0.648456884,0.295041033
15000US060375759011,409,0.710268949,0.684790419,0.415248233
15000US060375759012,245,0.664285714,0.700978836,0
15000US060375759013,170,0.633823529,0.682462687,0
15000US060375759014,505,0.668811881,0.695720824,0.367770973
15000US060375759021,877,0.617160775,0.733157895,0.338873231
15000US060375759022,715,0.634965035,0.708646508,0.333218625
15000US060375759023,682,0.699046921,0.661362007,0.361051595
15000US060375760011,736,0.534986413,0.783892405,0.264310395
15000US060375760012,1546,0.621927555,0.754509554,0.37665407
15000US060375760013,337,0.617210682,0.692503516,0.282439043
15000US060375762001,640,0.701953125,0.614878049,0.291887638
15000US060375762002,436,0.705848624,0.63199211,0.324490795
15000US060375762003,491,0.710794297,0.699115169,0.438991807
15000US060375762004,310,0.729032258,0.615123762,0.329793505
15000US060375762005,835,0.687724551,0.753220165,0.486473362
15000US060375763011,389,0.672879177,0.618320896,0.256840418
15000US060375763012,585,0.654700855,0.71974269,0.381081896
15000US060375763013,564,0.660904255,0.645380117,0.280443234
15000US060375763014,254,0.687992126,0.657419355,0
15000US060375763021,527,0.709677419,0.617394636,0.306607771
15000US060375763022,449,0.673162584,0.6017,0.23203458
15000US060375763023,965,0.681088083,0.608242775,0.252812433
15000US060375764011,771,0.780155642,0.58279732,0.343820112
15000US060375764012,1045,0.700478469,0.569428891,0.218139293
15000US060375764021,976,0.671106557,0.57029932,0.181784016
15000US060375764022,1156,0.709558824,0.602182227,0.282130798
15000US060375764031,888,0.723817568,0.617432905,0.326333266
15000US060375764032,1047,0.708213945,0.59162928,0.263473242
15000US060375765011,624,0.727964744,0.645215947,0.377654515
15000US060375765012,577,0.641681109,0.695063539,0.324306961
15000US060375765021,1132,0.73520318,0.641477532,0.381983212
15000US060375765022,476,0.678571429,0.636829268,0.293055657
15000US060375765023,639,0.69170579,0.665294118,0.356242201
15000US060375765031,1075,0.657209302,0.646022835,0.276023569
15000US060375765032,1024,0.672607422,0.68335152,0.354979785
15000US060375766011,1229,0.614320586,0.697578225,0.284952879
15000US060375766012,403,0.614764268,0.668382789,0.245224165
15000US060375766013,675,0.541481481,0.705623377,0.180320842
15000US060375766020,0,#DIV/0!,#DIV/0!,0
15000US060375766021,804,0.550062189,0.77497931,0.279885441
15000US060375766022,630,0.608333333,0.731463415,0.321974509
15000US060375766023,438,0.621004566,0.762261146,0.385927816
15000US060375766024,579,0.698186528,0.688284753,0.402107527
15000US060375767001,453,0.649558499,0.756572917,0.426629335
15000US060375767002,219,0.648401826,0.778044983,0
15000US060375767003,810,0.610185185,0.690089163,0.268162804
15000US060375768011,348,0.683189655,0.664539474,0.342319771
15000US060375768012,448,0.596540179,0.7580131,0.338217743
15000US060375768013,1242,0.713768116,0.671203634,0.398802457
15000US060375768021,1026,0.642787524,0.702490446,0.336791612
15000US060375768022,850,0.627647059,0.759144295,0.392925929
15000US060375769011,1222,0.735679214,0.59818955,0.310942607
15000US060375769012,1045,0.775358852,0.643212366,0.443031
15000US060375769013,684,0.739400585,0.595108878,0.310826011
15000US060375769031,883,0.690826727,0.613525799,0.274374406
15000US060375769032,1040,0.642788462,0.655016722,0.268061465
15000US060375769041,680,0.713235294,0.690332447,0.42872649
15000US060375769042,913,0.718784228,0.653070943,0.377029786
15000US060375770001,1383,0.696854664,0.69909009,0.417002403
15000US060375770002,1171,0.63941076,0.694836066,0.320425074
15000US060375770003,709,0.587447109,0.710979499,0.26046128
15000US060375770004,448,0.616071429,0.690141066,0.277383931
15000US060375770005,117,0.664529915,0.752805873,0
15000US060375771001,787,0.607687421,0.744936602,0.339351421
15000US060375771002,519,0.601156069,0.761671348,0.351051804
15000US060375771003,458,0.578056769,0.717573099,0.254008613
15000US060375771004,766,0.583550914,0.75735987,0.315182483
15000US060375771005,718,0.638579387,0.670157756,0.283629097
15000US060375772001,548,0.730383212,0.822913832,0.673495741
15000US060375772002,520,0.626923077,0.687558791,0.290605838
15000US060375772003,578,0.577854671,0.787369021,0.344523405
15000US060375772004,1209,0.58891646,0.754586682,0.320656751
15000US060375773001,382,0.606020942,0.809264706,0.424361203
15000US060375773002,825,0.542424242,0.774475771,0.265938047
15000US060375773003,351,0.658119658,0.723235294,0.391801288
15000US060375773004,722,0.638504155,0.786333938,0.450592321
15000US060375773005,462,0.61038961,0.733769231,0.328532302
15000US060375773006,254,0.588582677,0.756839378,0
15000US060375774001,197,0.649746193,0.77175772,0
15000US060375774002,230,0.559782609,0.773053279,0
15000US060375774003,457,0.626914661,0.754606142,0.385265627
15000US060375774004,343,0.639941691,0.794176829,0.46444285
15000US060375775011,377,0.622679045,0.768445652,0.397476392
15000US060375775012,179,0.673184358,0.743891951,0
15000US060375775013,373,0.794235925,0.802110609,0.754631164
15000US060375775041,248,0.651209677,0.72344426,0
15000US060375775042,160,0.6109375,0.76959364,0
15000US060375776021,625,0.7344,0.798717949,0.640917827
15000US060375776022,303,0.601485149,0.747498243,0.332415296
15000US060375776031,765,0.740849673,0.737840347,0.550937286
15000US060375776032,213,0.642018779,0.785905045,0
15000US060375776033,365,0.606849315,0.796106106,0.407885478
15000US060375776034,811,0.747225647,0.769932773,0.61554526
15000US060375776035,310,0.583870968,0.778156912,0.343078215
15000US060375776041,324,0.577932099,0.765821678,0.316612465
15000US060375990001,131,0.683206107,0.624369748,0
15000US060375990002,89,0.620786517,0.672150171,0
15000US060375990003,281,0.793594306,0.667342657,0
15000US060375990004,706,0.622167139,0.633429796,0.207387774
15000US060375991001,34,0.5,0.580406504,0
15000US060375991002,164,0.608231707,0.700545455,0
15000US060376001001,1047,0.743075454,0.588212956,0.304210321
15000US060376001002,766,0.736292428,0.588309249,0.295383455
15000US060376001003,818,0.730745721,0.569505618,0.257084883
15000US060376002011,555,0.686486486,0.592589792,0.236005373
15000US060376002012,515,0.689805825,0.57639478,0.215273854
15000US060376002013,506,0.709486166,0.562972292,0.219374424
15000US060376002021,803,0.683063512,0.560898588,0.182679878
15000US060376002022,1106,0.723327306,0.585806452,0.274126159
15000US060376002023,554,0.712545126,0.591083551,0.268368938
15000US060376003021,444,0.719031532,0.633140394,0.345115864
15000US060376003022,200,0.75125,0.569118329,0
15000US060376003023,276,0.729166667,0.603322422,0
15000US060376003031,259,0.681467181,0.595309278,0
15000US060376003032,468,0.793803419,0.594293785,0.382289794
15000US060376003033,831,0.752105897,0.568084239,0.282076276
15000US060376003041,548,0.725821168,0.600869565,0.302041853
15000US060376003042,326,0.668711656,0.576825397,0.188537123
15000US060376003043,270,0.810185185,0.574128205,0
15000US060376004001,249,0.812248996,0.573474903,0
15000US060376004002,150,0.701666667,0.601629213,0
15000US060376004003,658,0.622340426,0.646391437,0.225803678
15000US060376004004,281,0.770462633,0.629600515,0
15000US060376005011,410,0.679268293,0.626141649,0.277703712
15000US060376005012,426,0.743544601,0.642687412,0.396061355
15000US060376005021,350,0.72,0.653627451,0.3797206
15000US060376005022,384,0.614583333,0.617160326,0.174046838
15000US060376006011,183,0.765027322,0.645427252,0
15000US060376006012,495,0.68989899,0.646260069,0.323957907
15000US060376006013,110,0.727272727,0.646522911,0
15000US060376006021,985,0.706091371,0.587285115,0.253736
15000US060376007021,405,0.637654321,0.647506297,0.249700327
15000US060376007022,373,0.601876676,0.665751138,0.22225524
15000US060376007023,912,0.624725877,0.713889619,0.324253301
15000US060376007031,647,0.679289026,0.706681789,0.400958924
15000US060376007041,423,0.729905437,0.66422619,0.411727673
15000US060376007042,524,0.684160305,0.683352794,0.372763307
15000US060376008011,186,0.739247312,0.675989492,0
15000US060376008012,196,0.683673469,0.672919897,0
15000US060376008013,367,0.741144414,0.648183556,0.401761746
15000US060376008014,324,0.663580247,0.684684432,0.343077844
15000US060376008021,308,0.716720779,0.7116,0.468478252
15000US060376008022,103,0.606796117,0.64715035,0
15000US060376008023,323,0.618421053,0.610922242,0.170692476
15000US060376009021,447,0.652684564,0.645780591,0.269083652
15000US060376009022,729,0.69478738,0.649164087,0.33561796
15000US060376009023,685,0.678467153,0.615208086,0.259865822
15000US060376009024,859,0.631548312,0.665356013,0.26618588
15000US060376009111,555,0.754954955,0.605292259,0.348990989
15000US060376009112,868,0.657834101,0.687961409,0.339071845
15000US060376009121,902,0.687361419,0.625203252,0.287664548
15000US060376009122,900,0.688611111,0.647829716,0.324517777
15000US060376009123,420,0.663690476,0.720470588,0.396743169
15000US060376010011,96,0.627604167,0.743131991,0
15000US060376010012,282,0.679078014,0.604617834,0
15000US060376010021,408,0.699142157,0.59879056,0.262661537
15000US060376010022,841,0.695005945,0.590770901,0.244529164
15000US060376010023,750,0.634,0.619381533,0.204209009
15000US060376011001,933,0.746784566,0.599029484,0.327317968
15000US060376011002,959,0.71350365,0.646089212,0.358042315
15000US060376011003,809,0.720333745,0.609590643,0.308764796
15000US060376012021,855,0.626608187,0.603131462,0.170962613
15000US060376012022,325,0.714615385,0.635123967,0.342010893
15000US060376012023,475,0.712105263,0.632339181,0.333953575
15000US060376012111,463,0.690064795,0.637556222,0.310671165
15000US060376012112,616,0.70413961,0.600364416,0.271897605
15000US060376012121,1633,0.65508267,0.612840024,0.22396882
15000US060376012122,793,0.727616646,0.578252336,0.267405658
15000US060376013011,162,0.694444444,0.693333333,0
15000US060376013012,451,0.662971175,0.71470437,0.38696557
15000US060376013021,335,0.707462687,0.644695122,0.347029989
15000US060376013022,800,0.66875,0.672049689,0.332019194
15000US060376013023,724,0.661256906,0.692389558,0.350970772
15000US060376013024,1250,0.6172,0.65132969,0.225184649
15000US060376013031,658,0.650835866,0.616406977,0.223335661
15000US060376013032,497,0.641851107,0.682864494,0.306937287
15000US060376013033,879,0.669226394,0.623342736,0.259322855
15000US060376014011,842,0.675178147,0.649124088,0.306885636
15000US060376014012,470,0.659574468,0.631105769,0.257304393
15000US060376014013,844,0.704680095,0.615234375,0.296229825
15000US060376014021,656,0.733231707,0.626213018,0.353925543
15000US060376014022,516,0.727713178,0.594404145,0.294005209
15000US060376014023,378,0.689153439,0.602162162,0.254423355
15000US060376014024,524,0.668416031,0.579424603,0.19206616
15000US060376015011,586,0.719709898,0.576654412,0.254517419
15000US060376015012,996,0.748995984,0.570451128,0.28209001
15000US060376015021,1144,0.674825175,0.585842055,0.210184655
15000US060376015022,361,0.756925208,0.590964286,0.327249928
15000US060376016001,325,0.636153846,0.657803279,0.262265939
15000US060376016002,796,0.685929648,0.573616188,0.205948853
15000US060376016003,549,0.656193078,0.581771654,0.179583291
15000US060376017001,214,0.851635514,0.568428571,0
15000US060376017002,710,0.726408451,0.57741573,0.264463284
15000US060376017003,546,0.757326007,0.577202216,0.304308615
15000US060376017004,623,0.673354735,0.5650625,0.176729517
15000US060376018011,972,0.727880658,0.560708333,0.23898718
15000US060376018012,481,0.742723493,0.552819767,0.244535786
15000US060376018021,1026,0.73294347,0.580398741,0.277886823
15000US060376018022,551,0.69646098,0.573950339,0.220079323
15000US060376019001,949,0.744994731,0.610449541,0.344065786
15000US060376019002,767,0.617992177,0.574154351,0.118923908
15000US060376020021,401,0.740648379,0.584519774,0.294833833
15000US060376020022,940,0.693617021,0.593285303,0.246609197
15000US060376020031,824,0.71086165,0.600179028,0.280690516
15000US060376020032,868,0.742223502,0.601258023,0.324889628
15000US060376020041,1051,0.687202664,0.590899408,0.23434486
15000US060376020042,559,0.68157424,0.60827381,0.253526098
15000US060376021031,828,0.691727053,0.616325224,0.279980073
15000US060376021032,761,0.664257556,0.617612077,0.243772826
15000US060376021033,1216,0.664884868,0.640033746,0.278223067
15000US060376021041,1302,0.635560676,0.659449477,0.263743636
15000US060376021042,958,0.651617954,0.623349754,0.234611186
15000US060376021051,397,0.690176322,0.639547619,0.313926978
15000US060376021052,1024,0.697265625,0.579847328,0.230380644
15000US060376021053,314,0.628184713,0.590343137,0.155010191
15000US060376021061,1397,0.642984968,0.606385625,0.197922596
15000US060376021062,606,0.682755776,0.612246314,0.261253782
15000US060376021063,378,0.599867725,0.657189189,0.207674677
15000US060376022001,1047,0.593600764,0.757577365,0.33261668
15000US060376022002,311,0.689710611,0.639285714,0.312849268
15000US060376022003,232,0.622844828,0.684402985,0
15000US060376022004,695,0.769784173,0.629982394,0.412016353
15000US060376022005,1194,0.685092127,0.61000721,0.261020507
15000US060376023011,519,0.717244701,0.67158042,0.404666993
15000US060376023012,466,0.707618026,0.67362391,0.393362293
15000US060376023013,497,0.679577465,0.662468619,0.333743399
15000US060376023014,363,0.648071625,0.664352332,0.28948287
15000US060376023015,468,0.628739316,0.681620469,0.285009016
15000US060376023021,345,0.706521739,0.777142857,0.556431984
15000US060376023022,147,0.661564626,0.747286432,0
15000US060376023023,246,0.718495935,0.704567219,0
15000US060376023024,591,0.670050761,0.725540541,0.414715825
15000US060376024021,454,0.716409692,0.603957286,0.294287031
15000US060376024022,608,0.653782895,0.639438776,0.261342585
15000US060376024023,227,0.727973568,0.636015424,0
15000US060376024024,300,0.695833333,0.646929674,0
15000US060376024025,148,0.717905405,0.641219512,0
15000US060376024026,494,0.637651822,0.647425743,0.249580988
15000US060376024031,754,0.697944297,0.610595483,0.27960349
15000US060376024032,879,0.690273038,0.633048897,0.303962509
15000US060376024033,792,0.691919192,0.642010582,0.320275937
15000US060376024041,664,0.687876506,0.636209877,0.305442846
15000US060376024042,541,0.712569316,0.683609314,0.416900669
15000US060376024043,1316,0.666793313,0.616094771,0.245021494
15000US060376025041,1402,0.665121255,0.638658824,0.276504088
15000US060376025042,607,0.634266886,0.658612192,0.260625822
15000US060376025051,1277,0.677564605,0.64250996,0.300280872
15000US060376025052,590,0.66059322,0.607674419,0.223889361
15000US060376025061,710,0.687323944,0.616436314,0.274039751
15000US060376025062,1018,0.644891945,0.606689895,0.200969087
15000US060376025071,789,0.660646388,0.639541818,0.271380976
15000US060376025072,761,0.656701708,0.605474096,0.215308532
15000US060376025081,707,0.6354314,0.638730159,0.233897885
15000US060376025082,830,0.620783133,0.667851003,0.25354159
15000US060376025083,971,0.71807415,0.613584906,0.312122479
15000US060376025084,648,0.65779321,0.621474019,0.240502196
15000US060376025091,774,0.635981912,0.631514451,0.224353721
15000US060376025092,371,0.671832884,0.612885463,0.247158372
15000US060376025093,263,0.691064639,0.613899371,0
15000US060376025094,208,0.739182692,0.605943396,0
15000US060376026001,281,0.618327402,0.637156593,0
15000US060376026002,415,0.661445783,0.633156823,0.26302008
15000US060376026003,425,0.700588235,0.609726619,0.281868587
15000US060376026004,209,0.746411483,0.620268199,0
15000US060376026005,171,0.615497076,0.650359281,0
15000US060376026006,382,0.544502618,0.65946875,0.128517921
15000US060376026007,598,0.740802676,0.633680634,0.377064058
15000US060376027001,279,0.696236559,0.690936037,0
15000US060376027002,217,0.67281106,0.639857904,0
15000US060376027003,192,0.694010417,0.65505102,0
15000US060376027004,489,0.79396728,0.652916006,0.487342646
15000US060376028011,1232,0.690137987,0.566272374,0.199970507
15000US060376028012,244,0.652663934,0.619122807,0
15000US060376028021,322,0.750776398,0.599018233,0.33268481
15000US060376028022,341,0.67888563,0.693785714,0.380597636
15000US060376028023,136,0.783088235,0.615084746,0
15000US060376028024,428,0.690420561,0.626022253,0.293245955
15000US060376029001,584,0.662243151,0.594992593,0.207231382
15000US060376029002,487,0.652977413,0.594805447,0.194538851
15000US060376029003,543,0.678176796,0.645840841,0.306254693
15000US060376030011,287,0.541811847,0.648471954,0
15000US060376030012,636,0.667845912,0.639027484,0.280978002
15000US060376030013,571,0.66943958,0.639264,0.283628408
15000US060376030014,991,0.672300706,0.69714412,0.375393211
15000US060376030041,584,0.614297945,0.657985685,0.23013659
15000US060376030051,757,0.660832232,0.619035714,0.241126914
15000US060376030052,866,0.691397229,0.639520488,0.315643423
15000US060376030053,569,0.666080844,0.613437111,0.240045687
15000US060376030061,530,0.616981132,0.661347439,0.238784785
15000US060376030062,161,0.695652174,0.641434879,0
15000US060376031011,304,0.678453947,0.626737288,0.277465454
15000US060376031012,338,0.599852071,0.652476943,0.201284909
15000US060376031013,573,0.727312391,0.663058485,0.405935412
15000US060376031021,559,0.670840787,0.660977778,0.318454711
15000US060376031022,364,0.683379121,0.646156425,0.314308043
15000US060376031023,329,0.632978723,0.658913793,0.25914492
15000US060376032001,299,0.673076923,0.66490566,0
15000US060376032002,269,0.587360595,0.673207547,0
15000US060376032003,319,0.628526646,0.713093923,0.329238224
15000US060376033011,141,0.693262411,0.687389381,0
15000US060376033012,549,0.626593807,0.683736749,0.284701852
15000US060376033013,522,0.742816092,0.658203661,0.420966718
15000US060376033021,446,0.647982063,0.623270142,0.229390203
15000US060376033022,711,0.724331927,0.675801922,0.422274513
15000US060376033023,233,0.706008584,0.608475712,0
15000US060376034001,565,0.678761062,0.610153846,0.252546131
15000US060376034002,502,0.629482072,0.668429379,0.267446842
15000US060376034003,375,0.592,0.64968894,0.186027977
15000US060376035001,232,0.655172414,0.659715909,0
15000US060376035002,354,0.632768362,0.63106961,0.219148806
15000US060376035003,385,0.655844156,0.62775076,0.247045888
15000US060376036001,403,0.665632754,0.611363636,0.236317947
15000US060376036002,395,0.703797468,0.639589552,0.333614481
15000US060376036003,599,0.707846411,0.669858044,0.387704827
15000US060376037021,205,0.58902439,0.667334755,0
15000US060376037022,276,0.697463768,0.679801418,0
15000US060376037023,799,0.713078849,0.66698748,0.390988866
15000US060376037024,341,0.768328446,0.711593023,0.5511814
15000US060376037031,263,0.570342205,0.673247059,0
15000US060376037032,370,0.644594595,0.620927835,0.221234126
15000US060376037033,357,0.695378151,0.661663158,0.356058207
15000US060376037041,589,0.618421053,0.580954447,0.128950372
15000US060376037042,1338,0.701606876,0.653046875,0.351724859
15000US060376037043,633,0.679304897,0.558409091,0.174122471
15000US060376038011,1084,0.652444649,0.654436275,0.281454493
15000US060376038012,460,0.675543478,0.606778523,0.242988527
15000US060376038013,512,0.705078125,0.622385621,0.308138138
15000US060376038021,947,0.672650475,0.628456078,0.271877139
15000US060376038022,557,0.650807899,0.65806872,0.284366498
15000US060376039001,397,0.609571788,0.600198675,0.143792706
15000US060376039002,271,0.625461255,0.641913265,0
15000US060376039003,189,0.641534392,0.626707317,0
15000US060376039004,568,0.689260563,0.580052247,0.220244022
15000US060376039005,312,0.548878205,0.601458967,0.063301797
15000US060376039006,1071,0.70821662,0.636287227,0.334712909
15000US060376040011,713,0.680575035,0.578569915,0.20662431
15000US060376040012,583,0.645368782,0.638898964,0.248439593
15000US060376040013,495,0.7,0.604343257,0.272573116
15000US060376040021,375,0.682666667,0.659309577,0.333495475
15000US060376040022,975,0.636923077,0.628883648,0.221918348
15000US060376040023,386,0.610751295,0.67632381,0.250106773
15000US060376040024,166,0.685240964,0.66490566,0
15000US060376041001,810,0.647839506,0.628643216,0.23703025
15000US060376041002,434,0.60483871,0.619288079,0.163399887
15000US060376041003,351,0.608974359,0.578088235,0.112657912
15000US060376041004,854,0.589285714,0.654637437,0.188624115
15000US060376041005,711,0.772855134,0.607705882,0.377596291
15000US060376099001,415,0.674096386,0.630752351,0.277410256
15000US060376099002,199,0.746231156,0.636208791,0
15000US060376200011,339,0.66740413,0.765427509,0.470349894
15000US060376200012,378,0.634259259,0.70579096,0.328012768
15000US060376200013,439,0.7238041,0.734505703,0.517173391
15000US060376200021,405,0.622222222,0.743459854,0.361669116
15000US060376200022,442,0.638574661,0.7569874,0.408508313
15000US060376200023,363,0.639807163,0.687027379,0.309792603
15000US060376201011,506,0.641798419,0.74218716,0.392610289
15000US060376201012,445,0.648876404,0.76770017,0.441729425
15000US060376201013,861,0.630371661,0.712864228,0.331875444
15000US060376201021,341,0.636363636,0.726201657,0.360612957
15000US060376201022,426,0.667253521,0.684992526,0.349205603
15000US060376201023,660,0.602272727,0.76474259,0.357133707
15000US060376202011,295,0.592372881,0.825046729,0
15000US060376202012,447,0.571588367,0.831274074,0.389934601
15000US060376203011,304,0.648848684,0.790299885,0.474709446
15000US060376203012,252,0.616071429,0.784831081,0
15000US060376203013,393,0.635496183,0.801382857,0.4668053
15000US060376203014,187,0.700534759,0.82684466,0
15000US060376203031,273,0.575091575,0.83229638,0
15000US060376203032,291,0.627147766,0.812728614,0
15000US060376203033,227,0.618942731,0.802265512,0
15000US060376203034,90,0.713888889,0.842457467,0
15000US060376203051,196,0.5,0.788282828,0
15000US060376203052,551,0.636569873,0.837603306,0.520675318
15000US060376203053,176,0.59375,0.799617486,0
15000US060376203054,110,0.686363636,0.772863248,0
15000US060376203055,378,0.527116402,0.798208955,0.267412432
15000US060376203056,213,0.550469484,0.882734082,0
15000US060376203057,432,0.635416667,0.794008859,0.456108264
15000US060376204001,347,0.76945245,0.766642395,0.648387527
15000US060376204002,233,0.58583691,0.79095624,0
15000US060376204003,282,0.760638298,0.818587933,0
15000US060376204004,347,0.7370317,0.789218107,0.629882007
15000US060376205011,332,0.622740964,0.74898892,0.370292991
15000US060376205012,137,0.70620438,0.713658009,0
15000US060376205013,423,0.613475177,0.72774044,0.325301492
15000US060376205014,166,0.594879518,0.732477477,0
15000US060376205015,183,0.666666667,0.728818681,0
15000US060376205016,807,0.605638166,0.74774062,0.339738049
15000US060376205211,356,0.621488764,0.73666129,0.350924233
15000US060376205212,482,0.617738589,0.725120567,0.328644562
15000US060376205213,348,0.600574713,0.717347973,0.290098115
15000US060376205214,266,0.640037594,0.71342772,0
15000US060376205221,419,0.621718377,0.718246506,0.32551852
15000US060376205222,896,0.591796875,0.743390411,0.310628413
15000US060376205223,717,0.667712692,0.734420114,0.424249197
15000US060376206011,245,0.67244898,0.720339233,0
15000US060376206012,487,0.654517454,0.761655438,0.44257237
15000US060376206013,565,0.659292035,0.764100652,0.454394255
15000US060376206014,792,0.648989899,0.724442662,0.378693993
15000US060376206021,209,0.531100478,0.670687831,0
15000US060376206022,415,0.584939759,0.7554,0.314969523
15000US060376206023,174,0.640804598,0.728261965,0
15000US060376206024,399,0.625313283,0.763198381,0.394645372
15000US060376206025,579,0.595854922,0.760208729,0.339994491
15000US060376207011,1281,0.62392662,0.744942529,0.366606782
15000US060376207012,422,0.633886256,0.730960208,0.363354743
15000US060376207013,297,0.723905724,0.789706337,0
15000US060376207014,641,0.604914197,0.7876951,0.392955805
15000US060376207021,345,0.60942029,0.713583725,0.299223155
15000US060376207022,686,0.569606414,0.742693083,0.272578664
15000US060376207023,535,0.705607477,0.726429961,0.474235037
15000US060376207024,376,0.664893617,0.768116505,0.470048712
15000US060376207025,414,0.687801932,0.770763454,0.513782153
15000US060376208001,203,0.677339901,0.70874818,0
15000US060376208002,202,0.719059406,0.857521079,0
15000US060376208003,209,0.763157895,0.85296732,0
15000US060376208004,375,0.624666667,0.800025773,0.445348736
15000US060376208005,318,0.630503145,0.815412748,0.477716918
15000US060376208006,306,0.66503268,0.79130186,0.505018278
15000US060376208007,192,0.58203125,0.780715474,0
15000US060376208008,224,0.626116071,0.814186047,0
